US	12218	AMERICAN-INSTITUTES-FOR-RESEARCH American Institutes for Research
US	20080	AMPATH Florida International University
IN	134023	AMU-AS Aligarh Muslim University
US	26013	AMU-FL Ave Maria University
US	32064	AMUAS1 American University
US	19106	ANDREWS Andrews University
US	36658	ANGELOASPRIME Angelo State University
US	394803	ANSI-ASN American National Standards Institute
KR	10071	ANYANG-AS anyang University
JP	17523	AOYAMA Aoyama Gakuin University
US	27403	APA-CTY Apache County Schools Superintendents Office
BR	262876	APEC-SOCIEDADE POTIGUAR DE EDUCACAO E CULTURA S.A
US	13726	APS-AS Atlanta Public Schools
US	54249	APS-AS1 Albuquerque Public Schools
US	395640	APSU-ASN Austin Peay State University
US	36101	APU-AS Azusa Pacific University
US	3730	AQUINA-001 Aquinas College
AU	139917	AQUINASCOLLEGE-AS-AP Aquinas College
US	30231	ARCADIA Arcadia University
TR	210690	AREL-UNIVERSITY-AS
US	40581	AREON-AS Arkansas Research and Education Optical Network
US	5090	ARKANSASTECH ARKANSAS TECH UNIVERSITY
IR	204904	ART-UNIVERSITY
US	62988	ARTCENTERCAMPUSES Art Center College of Design
US	17281	AS-15 CONSORTIUM FOR WORKER EDUCATION
US	26795	AS-AEN Arizona Education Network Services Corporation
US	30250	AS-ALLENISD-610 Allen Independent School District
CA	54658	AS-COTNA College of the North Atlantic
US	26462	AS-GENESEO SUNY Geneseo Computer Center
US	11523	AS-HLEEM H. Lee Moffitt Cancer Center & Research Institute, Inc.
CA	397667	AS-HWDSB Hamilton-Wentworth District School Board
US	394234	AS-IRSC Indian River State College
US	393690	AS-MARITIME Massachusetts Maritime Academy
US	11375	AS-MCAD Minneapolis College of Art and Design
US	27616	AS-NEWSCHOOL The New School
SE	200300	AS-NTISOD Nordic Institute of Technology, Sodertorn
US	394324	AS-PISD-8 Pearland Independent School District
US	31821	AS-RCS Riverdale Country School
US	26717	AS-RPS Richmond Public Schools
CA	17353	AS-SCDSB Simcoe County District School Board
CA	395807	AS-SELKIR Selkirk College
US	21525	AS-SPL Seattle Public Library
US	14255	AS-USD University of San Diego
US	11481	AS-UTRGV University of Texas Rio Grande Valley
US	394258	AS-WCASD-1 West Chester Area School District
US	397491	AS-WF-01 WICHITA FALLS INDEPENDANT SCHOOL DISDTRICT
US	30335	AS-WWU Walla Walla University
JP	131159	AS-YAMAGATAU Yamagata University
US	22782	AS1 Texas A&M University
US	14041	AS14041 University Corporation for Atmospheric Research
KR	18401	AS18401-AS-KR DAEGU UNIVERSITY
US	23262	AS23262 Lincoln University
US	26883	AS26883 Morehouse College
CH	34288	AS34288 EDU-ZG-CH - Public Schools in the Canton of Zug
US	62630	AS62630 Husson University
US	17309	AS7260 Roosevelt University
DE	9020	AS9020-FRAUNHOFER-IESE-KL Fraunhofer IESE Institut Experimentelles Software Engineering
AU	136753	ASC-AS-AP Anglican Schools Corporation
AU	132900	ASCHAMSCHOOLLTD-AS-AP Ascham School LTD
US	46932	ASD-K12 Anchorage School District
US	32142	ASD20 Academy School District 20
IL	41116	ASHKELON-ACADEMIC-COLLEGE
US	54762	ASHLANDUNIVERSITY Ashland University
US	22885	ASI Advertising Specialty Institute
KR	9459	ASKONKUK Konkuk University
PL	8865	ASN-BIAMAN-EDU MSK BIAMAN
US	54072	ASN-CCC Central Community College
US	46930	ASN-DPSD Denver Public Schools
MN	10076	ASN-ERDEMNET # AS-ERDEMNET CONVERTED TO ASN-ERDEMNET FOR RPSL COMPLIANCE ERDEMNET Mongolian National Research and Education Network
US	11353	ASN-ESCXI Education Service Center Region XI
US	46830	ASN-GWINNETT Gwinnett County Public Schools
US	14151	ASN-ICI-ORG Investment Company Institute
KR	7622	ASN-KAIST-SAL Korea Advanced Institute of Science and Technology
RU	25371	ASN-KIAM KIAM - Keldysh Institute of Applied Mathematics
NZ	10110	ASN-MITNZ-AP # AS-MITNZ-AP CONVERTED TO ASN-MITNZ-AP FOR RPSL COMPLIANCE Manukau Institute of Technology
US	1201	ASN-ODU-AS-AS Old Dominion University
US	29871	ASN-SCAD Savannah College of Art and Design
US	36041	ASN-SCAD-ATLANTA Savannah College of Art and Design
US	54177	ASN-SJFC St. John Fisher College
US	26869	ASN-STPSB ST. TAMMANY PARISH SCHOOL BOARD
US	698	ASN-UIUC-REGION-AS University of Illinois
CA	26206	ASN-UREGINA University of Regina
US	16461	ASN-UTEP The University of Texas at El Paso
JP	24248	ASN-WADAI-U Wakayama University
US	33116	ASN-WASH-CO-VA-SCHOOLS Washington County Schools
US	27282	ASNIC North Idaho College
GT	271885	ASOCIACION DE RED AVANZADA GUATEMALTECA PARA LA INVESTIGACION Y LA EDUCACION IXP GT
BR	264466	ASSOCIACAO CULTURAL E EDUCACIONAL DO ESTADO DO PAR
BR	262382	ASSOCIACAO PRUDENTINA DE EDUCACAO E CULTURA APEC
PH	136028	ASTI-AS-AP Advanced Science and Technology Institute
US	30408	ASUNET Arkansas State University
AT	35052	AS_AT_TLD_SERVICES Vienna University
PH	18188	ATENEO-AS-AP Ateneo de Manila University
CA	16580	ATHABASCA-U Athabasca University
NP	142626	ATIPL-AS-AP Acme Technical Institute Pvt Ltd
US	22842	ATT-L3 Butler County Community College
US	62652	AU-65-BGP Anderson University
US	6112	AUBURN Auburn University
US	46464	AUC-1882 Atlantic Union College
US	21784	AUCRWWL Atlanta University Center, Inc.
BD	136911	AUFW-AS-AP Asian University for Women
US	18454	AUGSBURG Augsburg University
US	393296	AUGUSTANACOLLEGEROCKISLANDIL Augustana College
US	396344	AURORA-PUBLIC-SCHOOLS-ASN Aurora Public Schools
US	53575	AUSTIN-COLLEGE Austin College
US	54933	AUSTINISD-AS-1 Austin Independent School District
NZ	24398	AUT-NZ-AP Auckland University of Technology
TH	133328	AWN-BANGKOK-PATANA-SCHOOL-AS-AP Bangkok Patana School
KR	10053	AYTCNET-AS yeonsung University
US	396208	AZLE-ISD Azle Independent School District
FI	15496	Aalto University
RU	8506	Academy of Irkutsk Scientific Centre of Siberian Department of RAN
BR	52914	Associacao Educacional Nove de Julho
BR	266077	Associacao Educativa Evangelica
GR	8611	Athens University of Economics and Business
AT	1115	Austrian Academy of Sciences RIPE Network Coordination Centre
US	16481	BABSON-GNET Babson College
US	6099	BAE-NET-ASN Alameda County Office of Education
US	46418	BAKER-AUBURNHILLS Baker College
US	46419	BAKER-CADILLAC Baker College
US	46420	BAKER-MUSKEGON Baker College
US	46417	BAKER-OWOSSO Baker College
US	20039	BAKERJK Baker College
US	393665	BAKERS Baker College
ID	4796	BANDUNG-NET-AS-AP Institute of Technology Bandung
BD	132365	BANGLADESHAGRICULTURALUNIVERSITY-AS-AP Bangladesh Agricultural University BAU
US	33545	BARDCOLLEGE Bard College
AU	138537	BARKERCOLLEGE-AS-AP Barker College
US	16393	BARRYU-AS Barry University
US	13539	BASTYR-UNIVERSITY Bastyr University
US	17152	BATES Bates College
US	32513	BATTELLE-MEMORIAL-INSTITUTE BATTELLE MEMORIAL INSTITUTE
US	30674	BAYLORU Baylor University
US	393309	BAYNETAS Bay District Schools
KR	38695	BC-AS-KR bucheon university
US	19395	BCCC-COLLEGE-I2 Bucks County Community College
US	54547	BCCLS-AS Bergen County Cooperative Library System
BR	269543	BCEC - BRASIL CENTRAL DE EDUCACAO E CULTURA SS
US	40615	BCHD-AS-1 University Health System
CA	4476	BCIT British Columbia Institute of Technology
US	302	BCM-INFO-NET-AS Baylor College of Medicine
BD	63961	BDREN-UGC-AS-AP Bangladesh Research and Education Network BdREN
US	32253	BECPL Buffalo & Erie County Public Library
US	399961	BELMONT-UNIVERSITY Belmont University
US	397021	BELTON-INDEPENDENT-SCHOOL-DISTRICT Belton Independent School District
US	40293	BENEDICTINE-UNIVERSITY BENEDICTINE UNIVERSITY
US	54079	BENNINGTON-COLLEGE Bennington College
US	14512	BENTLEY-AS Bentley University
US	395464	BEREAC Berea College
US	394488	BERGEN-COUNTY-SCHOOL-DISTRICT Bergen County Vocational Technical School District
US	32389	BERKLEE-AS Berklee College of Music
US	11128	BERRY-2-ASN Berry College
US	40497	BETHEL-ASN1 Bethel University
US	26017	BETTENDORF-LIBRARY Bettendorf Public Library
CN	131578	BFSUNET Beijing Foreign Studies University
BG	35503	BG-SCHOOL-AS
US	397512	BGP-HQ-01 The College of American Pathologists
US	55194	BGSU Bowling Green State University
AU	23922	BHI-AU BOX HILL INSTITUTE
US	18724	BHR Blue Hills Regional Vocational Technical School
US	22215	BHSU Black Hills State University
US	20344	BILLERICAPS-MA-ASN Billerica Public Schools
US	14518	BIMR-LJ Sanford Burnham Prebys Medical Discovery Institute
US	4190	BINGHAMTON-U Binghamton University
ID	24526	BINUS Bina Nusantara University
US	10558	BIOLA---BIOLA-UNIVERSITY Biola University, Inc.
IN	135734	BITSPILN-AS-IN Birla Institute Of Technology And Science
CN	9806	BJENET Beijing Educational Information Network Service Center Co., Ltd
US	46924	BJU-ASN Bob Jones University
HU	25171	BKAENET-AS Budapest University of Economic Sciences and Public Administration
US	33246	BLC-AS Bethany Lutheran College
US	12239	BLOOMINGTON-SD87 Bloomington Public School District No. 87
US	7150	BLOOMU-AS Bloomsburg University
US	35929	BLS Bend-La Pine Schools
EU	2547	BMENET-AS Budapest University of Technology and Economics RIPE Network Coordination Centre
IN	45340	BMS-BNG-AS-AP B.M.S College Of Engineering
IN	133552	BMS-BNG-IN B.M.S College Of Engineering
US	36589	BNCBASHQBRNJ BARNES & NOBLE COLLEGE BOOKSELLERS
AU	24014	BONDUNI-AS-AP Bond University Limited
US	22834	BOSTONCOLLEGE Boston College
US	111	BOSTONU-AS Boston University
BD	133738	BOU-AS-AP Bangladesh Open University
US	22847	BOWDOIN Bowdoin College
US	394057	BPS-ASN Batavia Public School District 101
AU	138945	BQAGS-AS-AP BALLARAT AND QUEENS ANGLICAN GRAMMAR SCHOOL
US	26367	BRADLEY-UNIVERSITY Bradley University
US	10561	BRANDEIS Brandeis University
US	19856	BRAZOSPORT-COLLEGE Brazosport College
US	395238	BRAZOSPORTISD-01 Brazosport Independent School District
US	53816	BRENTWOODACADEMY-TN Brentwood Academy
US	53979	BREVARD-COMMUNITY-COLLEGE Eastern Florida State College
US	13751	BRIDGEPOINT-EDUCATION Bridgepoint Education, Inc.
US	397179	BRIDGEWATER-COLLEGE Bridgewater College
US	33281	BRIGHAM-YOUNG-UNIVERSITY-IDAHO BRIGHAM YOUNG UNIVERSITY - IDAHO
US	46964	BROADINSTITUTE-AS The Broad Institute, Inc.
CA	16475	BROCKU Brock University
US	29753	BROISDTXASN Brownsville Independent School District
US	11783	BROOK-LAW Brooklyn Law School
US	397038	BROWARD-COLLEGE-01 Broward College
US	11078	BROWN Brown University
BD	138382	BRUR-AS-AP Begum Rokeya University, Rangpur
US	3128	BRUWS-AS3128 University of Wisconsin System
US	46722	BRYANT-UNIVERSITY Bryant University
US	3795	BRYNMAWR Bryn Mawr College
US	32082	BSC-20041102 Bridgewater State College
US	15323	BSD405 Bellevue School District #405
BD	137974	BSMRAUNI-AS-AP Bangabandhu Sheikh Mujibur Rahman Agricultural University
US	20452	BSU BALL STATE UNIVERSITY
US	46662	BSU-AS Boise State University
BD	138573	BU-AS-AP University of Barisal
US	396358	BUBGP1 Bellarmine University
US	40591	BUCKNELLUNIVERSITY Bucknell University
US	3685	BUFFALO-ASN State University of New York at Buffalo
US	19933	BUFFALOSTATE Buffalo State College
BD	138163	BUP-ICT-AS-AP Bangladesh University of Professionals BUP
US	26026	BUTLER-UNIVERSITY Butler University
CA	33096	BVC Bow Valley College
CA	1634	BWDSB Bluewater District School Board
US	6510	BYU Brigham Young University
US	22739	BYU-H Brigham Young University Hawaii
RU	8475	Bashkirskiy State University
NG	328419	Bayero-University-AS
MX	3141	Benemerita Universidad Autonoma de Puebla Latin American and Caribbean IP address Regional Registry
NG	327763	Bowen-University
US	4901	CAAREN The George Washington University
US	53694	CABRINI-ASN Cabrini College
US	14859	CAC-ASN CENTRAL ARIZONA COLLEGE
CN	63582	CAICTNET Chinese Academy of Telecommunication Research
CN	63583	CAICTNET Chinese Academy of Telecommunication Research
US	393425	CALACADEMY-NET California Academy of Sciences
US	40722	CALARTS California Institute of the Arts
US	7960	CALPOLY-NET-ENS California Polytechnic State University
US	46357	CALPOLY-NETLAB California Polytechnic State University
US	398655	CALU-ASN California University of Pennsylvania
US	22217	CALVIN-UNIVERSITY Calvin College
US	4224	CALYX-AS The Calyx Institute
CA	32756	CAMBRIANCOLLEGE Cambrian College of Applied Arts & Technology
US	1650	CAMBRIDGEMA-PUBLIC-SCHOOLS Cambridge Public Schools
CA	62692	CAMOSUN Camosun College
CA	395704	CANADORE Canadore College of Applied Arts and Technology
US	11482	CANISIUS-COLLEGE Canisius College
NZ	9432	CANTERBURY-AS University of Canterbury
CA	393907	CAPEBRETONU Cape Breton University
US	40942	CAPECODCC Cape Cod Community College
US	54025	CAPELLAUNIVERSITY Capella University
US	393881	CAPOUSD Capistrano Unified School District
CA	393966	CAPU-NV1-ASN Capilano University
US	19980	CAREERED Career Education Corporation
US	26557	CARLET-NET Carleton College
CA	29773	CARLETON-U Carleton University
US	11009	CARLOWUNIV Carlow University
US	29926	CARROLL-COUNTY-SCHOOLS Carroll County Board of Education
US	14192	CARTHA-ASN Carthage College
CN	55971	CASS-NET Chinese Academy of Social Sciences
US	22854	CATAWBA-COLLEGE Catawba College
AU	9517	CATHEDBNE-AS-AP Brisbane Catholic Education
KR	55586	CATHOLIC-AS-KR THE CATHOLIC UNIVERSITY OF KOREA SONGSIM
AR	263190	CATTANEO LUIS EDUARDO VELOSTAR
US	398034	CAU-ASN-14 Clark Atlanta University
KR	17575	CAUNET-AS-KR Chung-Ang University
CA	19220	CBE Calgary Board of Education
KR	9528	CBE-AS-KR Taejon Institute of Education Science
AU	142042	CBHSL-AS-AP Christian Brothers High School Lewisham
KR	18158	CBNU-AS-KR CHUNGBUK NATIONAL UNIVERSITY
US	16919	CBNY College Entrance Examination Board
US	394824	CBU Christian Brothers University
US	397765	CCA California College of the Arts
US	23193	CCAC Community College of Allegheny County
US	54862	CCBC-MONACA Community College of Beaver County
KR	9859	CCCC-AS ChungCheong University
US	10294	CCCD-AS Coast Community College District
US	23309	CCCOE-NET Contra Costa County Office of Education
US	14737	CCCOES Colorado Community College and Occupational Education System
US	1702	CCHICAGO-STATE-UNIVERSITY CHICAGO STATE UNIVERSITY
AU	139747	CCI-AS-AP Childrens Cancer Institute Australia
US	36675	CCPS-1 Collier County Public Schools
US	63165	CCPS-17ASN Clayton County Public Schools
US	19870	CCSD Cherry Creek School District #5
US	22164	CCSD Clark County School District
US	397498	CCSD-ASN Cherokee County School District
US	393334	CCSD-ASN-201 Camden City School District
US	399948	CCU-LAKEWOOD Colorado Christian University
US	53642	CCUSD-301 Central Community Unit School District 301
CA	23307	CDE-NS Nova Scotia Department of Education
AU	58611	CDU-AS-AP Charles Darwin University
BR	265035	CEI - CENTRO EDUCACIONAL INTEGRADO LTDA
US	22704	CEI-COLLEGE-OF-EASTERN-IDAHO College of Eastern Idaho
US	3384	CELT Center for Educational Leadership and Technology
US	62822	CENTENARYCOLLEGE Centenary College
CA	19350	CENTENNIALCOLLEGE CENTENNIAL COLLEGE OF APPLIED ARTS AND TECHNOLOGY
US	395580	CENTRAL-BLK Central College
US	54375	CENTRE-COLLEGE Centre College
AU	136589	CEOOWA-AS-AP CATHOLIC EDUCATION OFFICE OF WA
US	32933	CERES-UNIFIED-SCHOOL-DISTRICT Ceres Unified School District
US	4262	CERNET-ASN-BLOCK California Education and Research Federation Network
US	4263	CERNET-ASN-BLOCK California Education and Research Federation Network
US	4264	CERNET-ASN-BLOCK California Education and Research Federation Network
US	4265	CERNET-ASN-BLOCK California Education and Research Federation Network
US	4266	CERNET-ASN-BLOCK California Education and Research Federation Network
US	4268	CERNET-ASN-BLOCK California Education and Research Federation Network
US	4269	CERNET-ASN-BLOCK California Education and Research Federation Network
US	36407	CERT Software Engineering Institute
BR	52636	CESB-Centro de Educacao Superior de Brasilia LTDA
US	54024	CFA-INSTITUTE CFA Institute
US	46171	CFBISD-AS1 Carrollton-Farmers Branch Independent School Dist.
AU	136016	CGGS-AS-AP Camberwell Anglican Girls Grammar School
TH	134064	CGI-AS-AP The Chulabhorn Graduate Institute Campus Network Member of UniNet
KR	10188	CHADWICK-AS-KR Songdo Chadwick international School
US	32692	CHAMINADEUNIV-01 Chaminade University of Honolulu
US	63276	CHAMPLAINCOLLEGE Champlain College
US	40362	CHAPIN-AS Chapin School
US	17369	CHAPNET Chapman University
US	398864	CHAR-CO-FL-SB The School Board of Charlotte County, FL
US	13548	CHARLESTON-AS College of Charleston
US	46255	CHARLOTTE-MECKLENBURG-SCHOOLS-NC Charlotte-Mecklenburg Schools
HK	138400	CHCOHE-AS-AP Chu Hai College of Higher Education
KR	18026	CHEJU-AS-KR JEJU NATIONAL UNIVERSITY
US	46110	CHEMEKETA-COMMUNITY-COLLEGE Chemeketa Community College
KR	9955	CHEONAN-AS-KR Baekseok University
US	398850	CHEYNEY-UNIVERSITY-OF-PA Cheyney University Of Pennsylvania
US	1416	CHICAGO-PUBLIC-SCHOOLS Chicago Public Schools
KR	7560	CHONBUK-AS Jeonbuk National University
US	27502	CHOWCHILLADIST Madera County Office of Education
NZ	45140	CHRIST-COLLEGE-NZ-AS-AP Christ College Christchurch ASN
US	1411	CHRISTOPHER-NEWPORT-UNIVERSITY Christopher Newport University
US	7985	CHRONICLE THE CHRONICLE OF HIGHER EDUCATION
US	26165	CHSCC Chattanooga State Community College
US	393307	CHSNJ-ASN1 Cooper University Hospital
KR	23971	CHUGYE-AS-KR CHUGYE UNIVERSITY FOR THE ARTS
JP	23623	CHUO-U Chuo University
BR	263560	CIA NILZA CORDEIRO HERDY DE EDUCACAO E CULTURA
US	46759	CIA-ASN Culinary Institute of America
RO	50944	CIMEC-AS former Institutul de Memorie Culturala
US	53532	CINNAMINSON-SCHOOLS The Board of Education of the Township of Cinnaminson
US	398552	CISD-ASN Cleburne Independent School District
US	31	CIT California Institute of Technology
US	398474	CITY-OF-COLLEGE-STATION City of College Station
CA	396005	CITY-OF-NEW-WESTMINSTER New Westminster Public Library
US	31822	CITY-UNIVERSITY-OF-NEW-YORK City University of New York
CA	30638	CITYOFHAMILTON-LIBRARY Hamilton Public Library
HK	4158	CITYU-AS-HK City University of Hong Kong Asia Pacific Network Information Centre
KR	38694	CJE-AS-KR CHEONGJU NATIONAL UNIVERSITY OF EDCATION
KR	17615	CJU-AS-KR Chongju University
US	36416	CLACKESD Clackamas Education Service District
US	3659	CLAREMONT Claremont University Consortium
US	398484	CLARKEUNIVERSITY-BGP Clarke University
US	92	CLARKSON-AS Clarkson University
US	53399	CLARKSTOWN-CENTRAL-SCHOOL-DISTRICT Clarkstown Central School District
US	53260	CLARKU Clark University
US	40710	CLC-98-ILLINOIS College of Lake County
US	12148	CLEMSONU Clemson University
US	40252	CLEVELAND-MUNICIPAL-SCHOOL-DISTRICT Cleveland Municipal School District
US	27236	CLEVELANDHEIGHTSUNIVERSITYHEIGHTSCITYSCHOOLS Cleveland Heights University Heights City Schools
CN	59089	CLOUDVSP NO.18 Building University of Technology
US	54690	CLU California Lutheran University
US	393869	CMC COLORADO MOUNTAIN COLLEGE
US	27274	CMICH Central Michigan University
TH	140918	CMKL-AS-AP CMKL University
AU	137837	CMRI-AS-AP Childrens Medical Research Institute
TH	24344	CMRU-AS-AP Chiangmai Rajabhat University
US	9	CMU-ROUTER Carnegie Mellon University
TH	17479	CMU-TH-AP Chiang Mai University
US	398543	CN-ASN-TRILIGHT-SPECTRUM Carson-Newman University
CN	24348	CNGI-BJ-IX2-AS-AP CERNET2 IX at Tsinghua University
CN	24349	CNGI-BJ-IX3-AS-AP CERNET2 IX at Peking University
CN	24355	CNGI-CD-IX-AS-AP CERNET2 IX at University of Electronic Science and Technology of China
CN	24357	CNGI-GZ-IX-AS-AP CERNET2 IX at South China University of Technology
CN	24362	CNGI-HEF-IX-AS-AP CERNET2 IX at University of Science and Technology of China
CN	24363	CNGI-JNN-IX-AS-AP CERNET2 IX at Shandong University
CN	138378	CNGI-KMN-IX-AS-AP CERNET2 regional IX at Yunnan University
CN	24361	CNGI-NJ-IX-AS-AP CERNET2 IX at Southeast University
CN	138371	CNGI-QDA-IX-AS-AP CERNET2 regional IX at Ocean University of China
CN	24364	CNGI-SH-IX-AS-AP CERNET2 IX at Shanghai Jiaotong University
CN	24369	CNGI-SY-IX-AS-AP CERNET2 IX at Northeast University
CN	24352	CNGI-TJN-IX-AS-AP CERNET2 IX at Tianjin University
CN	24358	CNGI-WH-IX-AS-AP CERNET2 IX at Huazhong University of Science and Technology
US	4869	CNMCC Central New Mexico Community College
KR	10197	CNU-AS-KR Chonnam National University
KR	18298	CNUNET-AS-KR Chungnam National University
US	30454	CO-LIN Copiah-Lincoln Community College
US	26987	COAHOMACC Coahoma Community College
US	17196	COD-GE-IL College of duPage
US	32432	COFAN Colleges of the Fenway, Inc.
VN	135929	COGNITA-AS-VN International Education Corporation
US	26818	COL-PUB-SCHOOLS-OH Columbus Public Schools
US	6056	COLBY Colby College
US	1289	COLGATE-UNIVERSITY Colgate University
AU	138447	COLLAW-AS-AP The College of Law Limited
US	394062	COLLEGE-FOUNDATION-INC College Foundation, Inc.
US	30376	COLLEGE-OF-ST-SCHOLASTICA College of St. Scholastica
US	10988	COLLEGE-OF-WESTERN-IDAHO College of Western Idaho
US	33030	COLLEGE-OF-WOOSTER College of Wooster
CA	33389	COLLEGEBOREAL College Boreal
US	26569	COLLEGENET CollegeNET
US	398147	COLLEGEOFTHEMAINLAND-1 College of the Mainland
US	395773	COLLEGIS Collegis Education
US	395288	COLLIN-EDU Collin County Community College District
US	17207	COLOR-COLL Colorado College
US	104	COLORADO-AS University of Colorado at Boulder
US	393657	COLORADOMESAUNIVERSITY Colorado Mesa University
US	12145	COLORADOSTATEUNIV Colorado State University
US	27595	COLUM-600 Columbia College Chicago
US	46755	COLUMBIA-COLLEGE-MISSOURI Columbia College
US	14	COLUMBIA-GW Columbia University
US	40583	COLUMBIAGORGE-ESD Columbia Gorge Education Service District
BD	132216	COMILLA1-AS-AP Comilla University
US	398574	COMMONWEALTH-CHARTER-ACADEMY Commonwealth Charter Academy
AU	132476	COMPASS-AS-AP Compass Education Pty Ltd
US	15336	CONCOR-1 Concordia University, St. Paul
US	13801	CONCORD-CARLISLE-MA Concord-Carlisle Regional School District
CA	393468	CONCORDIA Concordia University of Edmonton
US	17326	CONCORDIA-COLLEGE Concordia College
US	19941	CONCORDIA-UNIVERSITY-CHICAGO Concordia University Chicago
CA	18621	CONESTOGA-COL The Conestoga College Institute of Technology and Advanced Learning
US	3606	CONNCOLL-AS Connecticut College
US	26	CORNELL Cornell University
US	3410	CORNELLCOLLEGE Cornell College
US	395643	CORONA-NORCOUSD Corona-Norco Unified School District
RU	213133	CORPNETACADEMY
CO	264835	CORPORACION UNIVERSIDAD DE LA COSTA CUC
CO	61463	CORPORACION UNIVERSIDAD DE MEDELLIN
CA	395991	COTR-AS College of the Rockies
US	33401	CPCC Central Piedmont Community College
NZ	45138	CPIT-NZ-AS-AP Christchurch Polytechnic Institute
US	19480	CPL CHICAGO PUBLIC LIBRARY
US	30679	CPPNET California State Polytechnic University - Pomona
US	11407	CPSD6 Central Point School District 6
AU	24433	CQU-AS-AP Central Queensland University
US	397367	CRANBROOK-01 Cranbrook Educational Community
AU	37993	CRANBROOK-AS-AP Cranbrook School
AU	139737	CRC-AS-AP Catholic Regional College Caroline Springs
CA	54520	CRCSSD Calgary Catholic School District
US	30569	CREIGHTON-AS Creighton University
TH	134690	CRMA-AS-AP Chulachomklao Royal Military academy member of UniNet
TH	24453	CRU-AS-AP Chandrakasem Rajabahat University
US	32344	CSD99 Community High School District 99
US	17238	CSEG-1 Columbia Southern Education Group, Inc.
US	397001	CSISD College Station Independent School District
US	36704	CSM-AS Colorado School of Mines
KR	9754	CSU-AS CHOSUN UNIVERSITY
US	2037	CSUFRESNO California State University at Fresno
US	2153	CSUNET-NE California State University, Office of the Chancellor
US	2152	CSUNET-NW California State University, Office of the Chancellor
AU	58877	CSUNIC1-AS-AP Charles Sturt University
US	32818	CSUOHIO-AS Cleveland State University Computer Services
US	36691	CSUP-AS Colorado State University-Pueblo
US	22742	CT-EDU-NET Connecticut Education Network
US	398441	CTON-CITY-SCHOOLS Carrollton City Schools District
US	25691	CTSTATEU Connecticut State University System
BD	133450	CU-AS-AP University Of Chittagong
